UserID,Age,TotalCourses,EnrollmentFrequency,AvgCourseRating,AvgSpending,DiversityScore,DepthIndex,Gender_Female,Gender_Male,CourseCategory_Artificial Intelligence,CourseCategory_Business,CourseCategory_Cybersecurity,CourseCategory_Data Science,CourseCategory_Design,CourseCategory_Digital Marketing,CourseCategory_Finance,CourseCategory_Machine Learning,CourseCategory_Marketing,CourseCategory_Programming,CourseCategory_Project Management,CourseCategory_Web Development,CourseLevel_Advanced,CourseLevel_Beginner,CourseLevel_Intermediate,Cluster
U01507,18,3,3,2.736666666666667,117.81,3,0.5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
U01508,34,1,1,4.94,0.0,1,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2
U01509,15,1,1,4.74,57.32,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
U01510,16,2,2,2.075,0.0,2,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
U01511,15,13,13,3.202307692307692,73.68384615384616,6,0.6666666666666666,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3
U01512,19,12,12,2.6366666666666667,133.155,8,1.6666666666666667,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3
U01513,23,1,1,4.1,0.0,1,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2
U01514,25,1,1,3.64,0.0,1,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
U01515,35,1,1,1.52,0.0,1,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
U01516,19,1,1,2.61,0.0,1,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2
U01517,26,14,14,2.8249999999999997,84.61928571428572,10,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
U01518,21,1,1,4.55,490.9,1,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
U01519,16,2,2,2.8150000000000004,0.0,2,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2
U01520,26,1,1,4.66,0.0,1,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
U01521,34,1,1,1.51,327.99,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
U01522,31,14,14,2.8892857142857147,32.94785714285714,8,1.2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3
U01523,16,1,1,1.73,0.0,1,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
U01524,30,1,1,4.44,0.0,1,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
U01525,32,2,2,2.56,173.74499999999998,2,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
U01526,20,12,12,3.315,147.0975,9,0.6,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3
U01527,29,1,1,1.3,37.89,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
U01528,16,14,14,3.25,156.75857142857143,10,0.42857142857142855,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3
U01529,19,3,3,3.616666666666667,0.0,3,1.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
U01530,16,15,15,2.9426666666666668,36.274,8,2.6666666666666665,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3
U01531,30,14,14,3.4464285714285716,44.505714285714284,8,0.8,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3
U01532,28,1,1,3.02,0.0,1,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
U01533,16,3,3,3.9066666666666667,37.06,3,0.5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
U01534,28,1,1,4.94,0.0,1,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2
U01535,20,4,4,3.1025,236.075,3,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
U01536,33,12,12,3.2183333333333337,146.51500000000001,8,1.6666666666666667,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
U01537,27,3,3,3.623333333333333,295.93,3,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
U01538,27,1,1,3.11,415.51,1,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
U01539,24,1,1,4.73,0.0,1,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
U01540,30,1,1,4.94,0.0,1,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
U01541,29,4,4,2.02,171.0425,4,3.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
U01542,18,1,1,3.89,177.34,1,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
U01543,25,16,16,3.141875,115.5175,10,0.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3
U01544,31,1,1,2.75,119.04,1,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
U01545,15,1,1,2.2,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
U01546,34,1,1,3.64,0.0,1,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
U01547,17,2,2,1.665,0.0,2,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2
U01548,35,1,1,2.88,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
U01549,34,1,1,2.14,0.0,1,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
U01550,16,1,1,1.73,0.0,1,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
U01551,16,1,1,2.98,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2
U01552,32,1,1,4.45,0.0,1,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2
U01553,27,15,15,2.920666666666667,42.06666666666667,10,1.2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3
U01554,20,4,4,3.46,0.0,4,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2
U01555,23,1,1,3.65,0.0,1,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
U01556,23,2,2,4.445,0.0,2,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
U01557,17,1,1,1.81,0.0,1,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
U01558,32,1,1,4.74,57.32,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,2
U01559,19,1,1,2.68,89.59,1,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
U01560,24,1,1,3.6,0.0,1,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2
U01561,32,1,1,3.02,0.0,1,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2
U01562,18,1,1,2.14,0.0,1,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
U01563,35,1,1,4.1,0.0,1,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
U01564,28,1,1,1.23,346.71,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
U01565,32,1,1,3.15,212.39,1,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
U01566,29,1,1,3.64,0.0,1,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
U01567,22,1,1,2.14,0.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
U01568,26,3,3,3.07,138.50333333333333,3,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
U01569,35,1,1,2.01,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2
U01570,31,2,2,3.415,163.01,2,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2
U01571,19,2,2,1.9849999999999999,0.0,2,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
U01572,29,1,1,2.47,53.86,1,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
U01573,18,2,2,3.545,243.96,2,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
U01574,17,1,1,1.23,346.71,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2
U01575,15,13,13,3.3392307692307694,99.16846153846154,7,0.8333333333333334,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3
U01576,35,2,2,2.605,0.0,2,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2
U01577,30,1,1,1.52,0.0,1,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2
U01578,26,15,15,2.884666666666667,93.86666666666666,10,1.3333333333333333,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
U01579,31,1,1,1.59,0.0,1,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2
U01580,15,2,2,1.54,197.13,2,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
U01581,30,2,2,2.595,107.61500000000001,2,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
U01582,16,1,1,4.11,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2
U01583,30,1,1,3.45,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
U01584,32,1,1,4.44,0.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
U01585,27,11,11,3.441818181818182,81.06090909090909,6,0.3333333333333333,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3
U01586,27,14,14,3.0142857142857147,85.25928571428572,9,0.375,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3
U01587,27,2,2,2.615,18.945,2,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
U01588,32,1,1,3.45,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2
U01589,16,1,1,4.94,0.0,1,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
U01590,33,1,1,4.68,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2
U01591,32,2,2,3.01,0.0,2,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
U01592,33,4,4,2.295,0.0,4,0.5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2
U01593,34,1,1,4.44,0.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
U01594,35,1,1,1.3,37.89,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,2
U01595,15,2,2,3.5,296.425,2,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U01596,22,2,2,2.3899999999999997,0.0,2,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
U01597,21,1,1,3.74,299.57,1,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
U01598,30,1,1,3.32,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
U01599,29,1,1,2.98,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
U01600,29,1,1,2.69,326.02,1,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
U01601,23,2,2,2.87,173.355,2,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
U01602,31,13,13,3.276153846153846,67.03076923076922,10,0.8,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
U01603,32,2,2,2.1350000000000002,44.795,2,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U01604,31,1,1,3.45,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
U01605,18,1,1,4.74,57.32,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,2
U01606,17,1,1,1.23,346.71,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
U01607,25,1,1,2.68,89.59,1,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
U01608,15,1,1,1.73,0.0,1,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
U01609,15,1,1,2.2,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
U01610,31,1,1,2.01,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2
U01611,27,1,1,2.01,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2
U01612,29,1,1,1.73,0.0,1,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
U01613,25,1,1,4.94,0.0,1,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2
U01614,17,1,1,4.66,0.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2
U01615,29,1,1,1.81,0.0,1,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
U01616,20,1,1,3.32,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
U01617,21,1,1,1.28,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
U01618,15,13,13,3.129230769230769,69.14999999999999,8,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3
U01619,20,1,1,4.55,490.9,1,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
U01620,19,1,1,4.44,0.0,1,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
U01621,16,2,2,1.905,0.0,2,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
U01622,15,1,1,3.89,0.78,1,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
U01623,23,1,1,2.14,0.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
U01624,34,4,4,3.265,202.39,4,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
U01625,33,3,3,3.2099999999999995,131.42,3,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
U01626,26,1,1,4.14,0.0,1,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
U01627,23,13,13,2.856923076923077,56.37384615384615,9,0.6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3
U01628,26,14,14,2.5435714285714286,112.60071428571429,7,1.5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3
U01629,28,1,1,2.47,53.86,1,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
U01630,33,1,1,3.02,0.0,1,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2
U01631,18,2,2,1.435,197.13,2,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
U01632,21,1,1,3.93,0.0,1,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
U01633,34,1,1,4.68,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2
U01634,35,1,1,3.02,0.0,1,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2
U01635,18,14,14,2.9021428571428567,53.08142857142857,9,1.75,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3
U01636,19,1,1,4.45,0.0,1,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2
U01637,30,13,13,3.713846153846154,120.56461538461538,9,0.25,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3
U01638,26,1,1,2.2,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
U01639,27,1,1,2.43,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
U01640,23,1,1,4.72,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
U01641,17,1,1,4.1,0.0,1,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2
U01642,26,1,1,3.65,0.0,1,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
U01643,25,1,1,2.68,89.59,1,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
U01644,23,3,3,3.526666666666667,162.64000000000001,2,2.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U01645,19,3,3,3.3333333333333335,0.26,3,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U01646,28,1,1,2.43,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
U01647,17,13,13,3.5084615384615385,99.8223076923077,9,0.6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3
U01648,22,4,4,2.4924999999999997,29.615000000000002,3,3.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
U01649,35,13,13,2.853846153846154,165.47153846153847,8,1.3333333333333333,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
U01650,33,1,1,1.81,0.0,1,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
U01651,25,1,1,3.15,212.39,1,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
U01652,35,2,2,2.72,163.995,2,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2
U01653,21,1,1,2.61,0.0,1,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
U01654,22,15,15,3.1113333333333335,180.76933333333332,9,1.6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3
U01655,23,1,1,1.81,0.0,1,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
U01656,27,12,12,3.1283333333333334,76.5725,8,1.6666666666666667,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3
U01657,22,1,1,3.65,0.0,1,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
U01658,31,1,1,3.89,177.34,1,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
U01659,27,3,3,3.1133333333333333,180.12666666666667,2,0.5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
U01660,25,2,2,3.02,47.605000000000004,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
U01661,27,1,1,3.32,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
U01662,28,15,15,3.3066666666666666,143.62466666666666,10,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3
U01663,28,2,2,3.0,0.0,2,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
U01664,23,2,2,3.065,207.755,2,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
U01665,34,4,4,3.9575,0.0,3,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
U01666,28,14,14,2.785,42.085,9,1.1666666666666667,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3
U01667,23,1,1,1.59,0.0,1,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
U01668,27,1,1,1.13,0.0,1,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
U01669,30,2,2,3.575,26.93,2,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
U01670,19,1,1,3.32,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
U01671,25,15,15,2.9560000000000004,55.99533333333333,10,0.5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3
U01672,15,1,1,4.51,0.0,1,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
U01673,16,1,1,1.73,0.0,1,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
U01674,27,14,14,2.9164285714285714,87.43357142857143,9,0.6666666666666666,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3
U01675,17,1,1,1.35,394.26,1,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
U01676,22,1,1,4.79,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2
U01677,22,2,2,2.88,0.0,2,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U01678,31,1,1,4.73,0.0,1,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
U01679,16,1,1,4.45,0.0,1,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
U01680,30,1,1,2.0,0.0,1,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U01681,33,1,1,3.45,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2
U01682,21,2,2,3.99,0.0,2,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
U01683,19,1,1,2.69,326.02,1,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
U01684,26,2,2,1.9849999999999999,0.0,2,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
U01685,26,1,1,1.73,0.0,1,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
U01686,32,1,1,2.01,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2
U01687,23,2,2,3.885,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
U01688,28,2,2,3.15,0.0,2,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
U01689,30,1,1,3.32,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
U01690,27,4,4,4.3075,0.0,4,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
U01691,22,1,1,1.3,37.89,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,2
U01692,26,12,12,3.330833333333333,114.355,10,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
U01693,21,2,2,2.6950000000000003,138.185,2,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2
U01694,35,1,1,4.84,342.61,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2
U01695,32,13,13,3.06923076923077,112.16615384615385,9,1.6666666666666667,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3
U01696,31,2,2,3.085,163.995,2,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
U01697,35,1,1,2.14,0.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
U01698,28,1,1,1.13,0.0,1,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
U01699,23,1,1,4.1,0.0,1,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
U01700,25,1,1,2.69,326.02,1,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
U01701,22,1,1,2.57,117.68,1,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2
U01702,21,14,14,3.3164285714285713,68.35857142857142,8,0.6666666666666666,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3
U01703,21,3,3,3.516666666666667,162.64000000000001,3,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U01704,30,2,2,3.8100000000000005,44.795,2,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
U01705,28,1,1,4.74,472.28,1,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
U01706,17,1,1,3.85,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
U01707,32,3,3,4.16,39.68,3,1.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
U01708,22,14,14,2.6457142857142855,115.37285714285714,9,0.6,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3
U01709,35,1,1,2.14,0.0,1,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
U01710,32,1,1,1.35,394.26,1,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
U01711,15,1,1,2.47,53.86,1,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
U01712,30,1,1,1.59,0.0,1,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2
U01713,15,4,4,2.7,112.895,4,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
U01714,24,1,1,3.02,0.0,1,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
U01715,27,1,1,4.51,0.0,1,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
U01716,22,1,1,4.74,57.32,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
U01717,20,1,1,3.74,299.57,1,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
U01718,23,1,1,1.52,0.0,1,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2
U01719,32,1,1,2.75,119.04,1,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
U01720,21,15,15,3.2853333333333334,110.398,8,0.7142857142857143,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3
U01721,15,10,10,3.357,81.029,7,1.3333333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,3
U01722,30,1,1,1.81,0.0,1,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
U01723,32,1,1,1.52,0.0,1,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
U01724,17,16,16,3.0875,76.735625,10,1.4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3
U01725,33,2,2,1.325,0.0,2,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2
U01726,32,13,13,3.0107692307692306,77.59076923076924,9,2.6666666666666665,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3
U01727,15,1,1,3.93,0.0,1,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
